Date,Year,Month,Month number,Quarter,Weekday,Draw index,Balls,LuckyStars,Ball sum,Low ball count,High ball count,Odd ball count,Even ball count,Birthday ball count,Consecutive pairs,Star sum,Jackpot prize GBP,UK jackpot winners,Total jackpot winners,Jackpot won,Rollover count,Winning ticket information,Ball set,Ball machine,Result URL,Fetch error
2011-04-22,2011,April,4,Q2,Friday,376,"[11, 22, 36, 45, 48]","[1, 4]",162,2,3,2,3,2,0,5,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-22-04-2011,HTTP Error 403: Forbidden
2011-04-29,2011,April,4,Q2,Friday,377,"[15, 25, 38, 40, 41]","[1, 2]",159,2,3,3,2,2,1,3,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-29-04-2011,HTTP Error 403: Forbidden
2011-05-06,2011,May,5,Q2,Friday,378,"[11, 16, 20, 22, 28]","[4, 9]",97,4,1,1,4,5,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-06-05-2011,HTTP Error 403: Forbidden
2011-05-10,2011,May,5,Q2,Tuesday,379,"[3, 10, 15, 28, 45]","[5, 7]",101,3,2,3,2,4,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-10-05-2011,HTTP Error 403: Forbidden
2011-05-13,2011,May,5,Q2,Friday,380,"[9, 11, 17, 36, 47]","[1, 2]",120,3,2,4,1,3,0,3,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-13-05-2011,HTTP Error 403: Forbidden
2011-05-17,2011,May,5,Q2,Tuesday,381,"[20, 21, 37, 45, 46]","[2, 3]",169,2,3,3,2,2,2,5,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-17-05-2011,HTTP Error 403: Forbidden
2011-05-20,2011,May,5,Q2,Friday,382,"[10, 14, 20, 25, 42]","[8, 11]",111,4,1,1,4,4,0,19,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-20-05-2011,HTTP Error 403: Forbidden
2011-05-24,2011,May,5,Q2,Tuesday,383,"[16, 23, 24, 26, 29]","[2, 9]",118,3,2,2,3,5,1,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-24-05-2011,HTTP Error 403: Forbidden
2011-05-27,2011,May,5,Q2,Friday,384,"[9, 17, 25, 28, 49]","[8, 9]",128,3,2,4,1,4,0,17,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-27-05-2011,HTTP Error 403: Forbidden
2011-05-31,2011,May,5,Q2,Tuesday,385,"[1, 9, 10, 22, 50]","[5, 11]",92,4,1,2,3,4,1,16,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-31-05-2011,HTTP Error 403: Forbidden
2011-06-03,2011,June,6,Q2,Friday,386,"[4, 39, 40, 49, 50]","[2, 5]",182,1,4,2,3,1,2,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-03-06-2011,HTTP Error 403: Forbidden
2011-06-07,2011,June,6,Q2,Tuesday,387,"[6, 25, 36, 38, 40]","[4, 10]",145,2,3,1,4,2,0,14,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-07-06-2011,HTTP Error 403: Forbidden
2011-06-10,2011,June,6,Q2,Friday,388,"[3, 19, 20, 37, 48]","[8, 11]",127,3,2,3,2,3,1,19,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-10-06-2011,HTTP Error 403: Forbidden
2011-06-14,2011,June,6,Q2,Tuesday,389,"[5, 12, 19, 41, 48]","[8, 10]",125,3,2,3,2,3,0,18,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-14-06-2011,HTTP Error 403: Forbidden
2011-06-17,2011,June,6,Q2,Friday,390,"[11, 16, 21, 22, 44]","[3, 8]",114,4,1,2,3,4,1,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-17-06-2011,HTTP Error 403: Forbidden
2011-06-21,2011,June,6,Q2,Tuesday,391,"[17, 20, 35, 49, 50]","[3, 4]",171,2,3,3,2,2,1,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-21-06-2011,HTTP Error 403: Forbidden
2011-06-24,2011,June,6,Q2,Friday,392,"[5, 16, 20, 30, 41]","[6, 11]",112,3,2,2,3,4,0,17,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-24-06-2011,HTTP Error 403: Forbidden
2011-06-28,2011,June,6,Q2,Tuesday,393,"[15, 16, 30, 44, 50]","[2, 3]",155,2,3,1,4,3,1,5,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-28-06-2011,HTTP Error 403: Forbidden
2011-07-01,2011,July,7,Q3,Friday,394,"[8, 11, 23, 31, 46]","[8, 9]",119,3,2,3,2,4,0,17,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-01-07-2011,HTTP Error 403: Forbidden
2011-07-05,2011,July,7,Q3,Tuesday,395,"[11, 28, 29, 47, 49]","[1, 5]",164,1,4,4,1,3,1,6,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-05-07-2011,HTTP Error 403: Forbidden
2011-07-08,2011,July,7,Q3,Friday,396,"[12, 13, 23, 40, 49]","[7, 10]",137,3,2,3,2,3,1,17,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-08-07-2011,HTTP Error 403: Forbidden
2011-07-12,2011,July,7,Q3,Tuesday,397,"[17, 19, 38, 42, 45]","[9, 10]",161,2,3,3,2,2,0,19,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-12-07-2011,HTTP Error 403: Forbidden
2011-07-15,2011,July,7,Q3,Friday,398,"[6, 26, 33, 34, 39]","[3, 4]",138,1,4,2,3,2,1,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-15-07-2011,HTTP Error 403: Forbidden
2011-07-19,2011,July,7,Q3,Tuesday,399,"[3, 16, 25, 26, 35]","[5, 9]",105,3,2,3,2,4,1,14,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-19-07-2011,HTTP Error 403: Forbidden
2011-07-22,2011,July,7,Q3,Friday,400,"[4, 15, 23, 49, 50]","[2, 6]",141,3,2,3,2,3,1,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-22-07-2011,HTTP Error 403: Forbidden
2011-07-26,2011,July,7,Q3,Tuesday,401,"[1, 5, 22, 25, 48]","[3, 11]",101,4,1,3,2,4,0,14,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-26-07-2011,HTTP Error 403: Forbidden
2011-07-29,2011,July,7,Q3,Friday,402,"[12, 19, 27, 37, 38]","[5, 10]",133,2,3,3,2,3,1,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-29-07-2011,HTTP Error 403: Forbidden
2011-08-02,2011,August,8,Q3,Tuesday,403,"[5, 8, 14, 24, 33]","[3, 8]",84,4,1,2,3,4,0,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-02-08-2011,HTTP Error 403: Forbidden
2011-08-05,2011,August,8,Q3,Friday,404,"[13, 14, 18, 32, 34]","[1, 10]",111,3,2,1,4,3,1,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-05-08-2011,HTTP Error 403: Forbidden
2011-08-09,2011,August,8,Q3,Tuesday,405,"[7, 23, 24, 34, 36]","[8, 11]",124,3,2,2,3,3,1,19,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-09-08-2011,HTTP Error 403: Forbidden
2011-08-12,2011,August,8,Q3,Friday,406,"[7, 10, 20, 27, 37]","[4, 7]",101,3,2,3,2,4,0,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-12-08-2011,HTTP Error 403: Forbidden
2011-08-16,2011,August,8,Q3,Tuesday,407,"[1, 13, 17, 18, 45]","[3, 8]",94,4,1,4,1,4,1,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-16-08-2011,HTTP Error 403: Forbidden
2011-08-19,2011,August,8,Q3,Friday,408,"[6, 14, 16, 28, 31]","[2, 11]",95,3,2,1,4,5,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-19-08-2011,HTTP Error 403: Forbidden
2011-08-23,2011,August,8,Q3,Tuesday,409,"[4, 6, 14, 42, 50]","[2, 4]",116,3,2,0,5,3,0,6,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-23-08-2011,HTTP Error 403: Forbidden
2011-08-26,2011,August,8,Q3,Friday,410,"[12, 22, 25, 33, 45]","[5, 7]",137,3,2,3,2,3,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-26-08-2011,HTTP Error 403: Forbidden
2011-08-30,2011,August,8,Q3,Tuesday,411,"[2, 8, 10, 19, 46]","[5, 9]",85,4,1,1,4,4,0,14,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-30-08-2011,HTTP Error 403: Forbidden
2011-09-02,2011,September,9,Q3,Friday,412,"[12, 26, 37, 38, 44]","[4, 7]",157,1,4,1,4,2,1,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-02-09-2011,HTTP Error 403: Forbidden
2011-09-06,2011,September,9,Q3,Tuesday,413,"[35, 42, 47, 48, 50]","[8, 9]",222,0,5,2,3,0,1,17,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-06-09-2011,HTTP Error 403: Forbidden
2011-09-09,2011,September,9,Q3,Friday,414,"[5, 21, 28, 31, 34]","[1, 2]",119,2,3,3,2,4,0,3,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-09-09-2011,HTTP Error 403: Forbidden
2011-09-13,2011,September,9,Q3,Tuesday,415,"[9, 28, 30, 32, 49]","[9, 10]",148,1,4,2,3,3,0,19,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-13-09-2011,HTTP Error 403: Forbidden
2011-09-16,2011,September,9,Q3,Friday,416,"[2, 8, 17, 39, 42]","[3, 10]",108,3,2,2,3,3,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-16-09-2011,HTTP Error 403: Forbidden
2011-09-20,2011,September,9,Q3,Tuesday,417,"[9, 19, 25, 36, 38]","[7, 11]",127,3,2,3,2,3,0,18,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-20-09-2011,HTTP Error 403: Forbidden
2011-09-23,2011,September,9,Q3,Friday,418,"[6, 14, 33, 34, 48]","[2, 6]",135,2,3,1,4,2,1,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-23-09-2011,HTTP Error 403: Forbidden
2011-09-27,2011,September,9,Q3,Tuesday,419,"[18, 27, 28, 35, 40]","[3, 5]",148,1,4,2,3,3,1,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-27-09-2011,HTTP Error 403: Forbidden
2011-09-30,2011,September,9,Q3,Friday,420,"[5, 15, 28, 31, 44]","[1, 6]",123,2,3,3,2,4,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-30-09-2011,HTTP Error 403: Forbidden
2011-10-04,2011,October,10,Q4,Tuesday,421,"[14, 16, 23, 38, 45]","[8, 11]",136,3,2,2,3,3,0,19,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-04-10-2011,HTTP Error 403: Forbidden
2011-10-07,2011,October,10,Q4,Friday,422,"[18, 26, 34, 38, 42]","[5, 8]",158,1,4,0,5,2,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-07-10-2011,HTTP Error 403: Forbidden
2011-10-11,2011,October,10,Q4,Tuesday,423,"[1, 4, 12, 16, 48]","[9, 10]",81,4,1,1,4,4,0,19,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-11-10-2011,HTTP Error 403: Forbidden
2011-10-14,2011,October,10,Q4,Friday,424,"[12, 23, 29, 32, 47]","[3, 5]",143,2,3,3,2,3,0,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-14-10-2011,HTTP Error 403: Forbidden
2011-10-18,2011,October,10,Q4,Tuesday,425,"[18, 23, 37, 46, 48]","[2, 10]",172,2,3,2,3,2,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-18-10-2011,HTTP Error 403: Forbidden
2011-10-21,2011,October,10,Q4,Friday,426,"[2, 19, 33, 37, 46]","[5, 8]",137,2,3,3,2,2,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-21-10-2011,HTTP Error 403: Forbidden
2011-10-25,2011,October,10,Q4,Tuesday,427,"[12, 22, 27, 28, 39]","[4, 10]",128,2,3,2,3,4,1,14,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-25-10-2011,HTTP Error 403: Forbidden
2011-10-28,2011,October,10,Q4,Friday,428,"[16, 17, 20, 39, 50]","[4, 8]",142,3,2,2,3,3,1,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-28-10-2011,HTTP Error 403: Forbidden
2011-11-01,2011,November,11,Q4,Tuesday,429,"[14, 20, 23, 45, 46]","[1, 11]",148,3,2,2,3,3,1,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-01-11-2011,HTTP Error 403: Forbidden
2011-11-04,2011,November,11,Q4,Friday,430,"[11, 14, 41, 43, 50]","[2, 9]",159,2,3,3,2,2,0,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-04-11-2011,HTTP Error 403: Forbidden
2011-11-08,2011,November,11,Q4,Tuesday,431,"[1, 4, 15, 29, 40]","[1, 5]",89,3,2,3,2,4,0,6,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-08-11-2011,HTTP Error 403: Forbidden
2011-11-11,2011,November,11,Q4,Friday,432,"[1, 4, 18, 23, 30]","[3, 7]",76,4,1,2,3,5,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-11-11-2011,HTTP Error 403: Forbidden
2011-11-15,2011,November,11,Q4,Tuesday,433,"[6, 17, 22, 45, 47]","[3, 11]",137,3,2,3,2,3,0,14,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-15-11-2011,HTTP Error 403: Forbidden
2011-11-18,2011,November,11,Q4,Friday,434,"[4, 12, 24, 39, 44]","[2, 4]",123,3,2,1,4,3,0,6,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-18-11-2011,HTTP Error 403: Forbidden
2011-11-22,2011,November,11,Q4,Tuesday,435,"[16, 18, 24, 38, 40]","[2, 4]",136,3,2,0,5,3,0,6,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-22-11-2011,HTTP Error 403: Forbidden
2011-11-25,2011,November,11,Q4,Friday,436,"[14, 19, 26, 28, 34]","[5, 8]",121,2,3,1,4,4,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-25-11-2011,HTTP Error 403: Forbidden
2011-11-29,2011,November,11,Q4,Tuesday,437,"[11, 25, 41, 45, 50]","[2, 7]",172,2,3,4,1,2,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-29-11-2011,HTTP Error 403: Forbidden
2011-12-02,2011,December,12,Q4,Friday,438,"[7, 27, 30, 40, 43]","[8, 9]",147,1,4,3,2,3,0,17,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-02-12-2011,HTTP Error 403: Forbidden
2011-12-06,2011,December,12,Q4,Tuesday,439,"[19, 20, 21, 34, 38]","[3, 9]",132,3,2,2,3,3,2,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-06-12-2011,HTTP Error 403: Forbidden
2011-12-09,2011,December,12,Q4,Friday,440,"[12, 21, 29, 44, 47]","[1, 2]",153,2,3,3,2,3,0,3,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-09-12-2011,HTTP Error 403: Forbidden
2011-12-13,2011,December,12,Q4,Tuesday,441,"[7, 12, 18, 33, 37]","[1, 11]",107,3,2,3,2,3,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-13-12-2011,HTTP Error 403: Forbidden
2011-12-16,2011,December,12,Q4,Friday,442,"[2, 5, 10, 23, 31]","[2, 5]",71,4,1,3,2,5,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-16-12-2011,HTTP Error 403: Forbidden
2011-12-20,2011,December,12,Q4,Tuesday,443,"[1, 9, 12, 14, 48]","[1, 7]",84,4,1,2,3,4,0,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-20-12-2011,HTTP Error 403: Forbidden
2011-12-23,2011,December,12,Q4,Friday,444,"[7, 21, 22, 24, 28]","[1, 11]",102,4,1,2,3,5,1,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-23-12-2011,HTTP Error 403: Forbidden
2011-12-27,2011,December,12,Q4,Tuesday,445,"[19, 21, 25, 26, 44]","[3, 7]",135,3,2,3,2,4,1,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-27-12-2011,HTTP Error 403: Forbidden
2011-12-30,2011,December,12,Q4,Friday,446,"[16, 36, 43, 44, 50]","[7, 8]",189,1,4,1,4,1,1,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-30-12-2011,HTTP Error 403: Forbidden
2012-01-03,2012,January,1,Q1,Tuesday,447,"[3, 30, 42, 45, 49]","[5, 10]",169,1,4,3,2,2,0,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-03-01-2012,HTTP Error 403: Forbidden
2012-01-06,2012,January,1,Q1,Friday,448,"[1, 6, 10, 12, 31]","[2, 7]",60,4,1,2,3,5,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-06-01-2012,HTTP Error 403: Forbidden
2012-01-10,2012,January,1,Q1,Tuesday,449,"[4, 9, 10, 30, 40]","[2, 9]",93,3,2,1,4,4,1,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-10-01-2012,HTTP Error 403: Forbidden
2012-01-13,2012,January,1,Q1,Friday,450,"[13, 14, 21, 27, 39]","[6, 8]",114,3,2,4,1,4,1,14,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-13-01-2012,HTTP Error 403: Forbidden
2012-01-17,2012,January,1,Q1,Tuesday,451,"[12, 22, 30, 31, 44]","[5, 6]",139,2,3,1,4,4,1,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-17-01-2012,HTTP Error 403: Forbidden
2012-01-20,2012,January,1,Q1,Friday,452,"[2, 10, 22, 27, 28]","[6, 8]",89,3,2,1,4,5,1,14,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-20-01-2012,HTTP Error 403: Forbidden
2012-01-24,2012,January,1,Q1,Tuesday,453,"[1, 2, 6, 20, 36]","[8, 11]",65,4,1,1,4,4,1,19,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-24-01-2012,HTTP Error 403: Forbidden
2012-01-27,2012,January,1,Q1,Friday,454,"[10, 13, 19, 39, 44]","[2, 6]",125,3,2,3,2,3,0,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-27-01-2012,HTTP Error 403: Forbidden
2012-01-31,2012,January,1,Q1,Tuesday,455,"[9, 34, 38, 43, 45]","[2, 4]",169,1,4,3,2,1,0,6,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-31-01-2012,HTTP Error 403: Forbidden
2012-02-03,2012,February,2,Q1,Friday,456,"[16, 19, 20, 25, 28]","[1, 10]",108,4,1,2,3,5,1,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-03-02-2012,HTTP Error 403: Forbidden
2012-02-07,2012,February,2,Q1,Tuesday,457,"[3, 15, 17, 28, 33]","[2, 4]",96,3,2,4,1,4,0,6,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-07-02-2012,HTTP Error 403: Forbidden
2012-02-10,2012,February,2,Q1,Friday,458,"[3, 8, 14, 31, 41]","[7, 11]",97,3,2,3,2,4,0,18,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-10-02-2012,HTTP Error 403: Forbidden
2012-02-14,2012,February,2,Q1,Tuesday,459,"[14, 27, 36, 42, 46]","[8, 11]",165,1,4,1,4,2,0,19,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-14-02-2012,HTTP Error 403: Forbidden
2012-02-17,2012,February,2,Q1,Friday,460,"[4, 11, 28, 38, 47]","[10, 11]",128,2,3,2,3,3,0,21,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-17-02-2012,HTTP Error 403: Forbidden
2012-02-21,2012,February,2,Q1,Tuesday,461,"[11, 14, 24, 25, 29]","[7, 11]",103,4,1,3,2,5,1,18,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-21-02-2012,HTTP Error 403: Forbidden
2012-02-24,2012,February,2,Q1,Friday,462,"[3, 7, 12, 26, 34]","[8, 10]",82,3,2,2,3,4,0,18,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-24-02-2012,HTTP Error 403: Forbidden
2012-02-28,2012,February,2,Q1,Tuesday,463,"[1, 10, 17, 33, 48]","[2, 3]",109,3,2,3,2,3,0,5,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-28-02-2012,HTTP Error 403: Forbidden
2012-03-02,2012,March,3,Q1,Friday,464,"[5, 6, 11, 30, 44]","[2, 6]",96,3,2,2,3,4,1,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-02-03-2012,HTTP Error 403: Forbidden
2012-03-06,2012,March,3,Q1,Tuesday,465,"[23, 24, 27, 37, 47]","[2, 6]",158,2,3,4,1,3,1,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-06-03-2012,HTTP Error 403: Forbidden
2012-03-09,2012,March,3,Q1,Friday,466,"[3, 32, 36, 39, 47]","[6, 9]",157,1,4,3,2,1,0,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-09-03-2012,HTTP Error 403: Forbidden
2012-03-13,2012,March,3,Q1,Tuesday,467,"[1, 10, 25, 43, 47]","[8, 9]",126,3,2,4,1,3,0,17,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-13-03-2012,HTTP Error 403: Forbidden
2012-03-16,2012,March,3,Q1,Friday,468,"[3, 4, 12, 23, 50]","[4, 7]",92,4,1,2,3,4,1,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-16-03-2012,HTTP Error 403: Forbidden
2012-03-20,2012,March,3,Q1,Tuesday,469,"[15, 16, 28, 30, 46]","[3, 4]",135,2,3,1,4,4,1,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-20-03-2012,HTTP Error 403: Forbidden
2012-03-23,2012,March,3,Q1,Friday,470,"[9, 15, 23, 31, 50]","[8, 11]",128,3,2,4,1,4,0,19,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-23-03-2012,HTTP Error 403: Forbidden
2012-03-27,2012,March,3,Q1,Tuesday,471,"[24, 27, 29, 34, 36]","[7, 8]",150,1,4,2,3,3,0,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-27-03-2012,HTTP Error 403: Forbidden
2012-03-30,2012,March,3,Q1,Friday,472,"[4, 17, 23, 36, 46]","[6, 10]",126,3,2,2,3,3,0,16,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-30-03-2012,HTTP Error 403: Forbidden
2012-04-03,2012,April,4,Q2,Tuesday,473,"[1, 8, 18, 25, 30]","[9, 10]",82,4,1,2,3,5,0,19,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-03-04-2012,HTTP Error 403: Forbidden
2012-04-06,2012,April,4,Q2,Friday,474,"[11, 20, 30, 35, 45]","[2, 3]",141,2,3,3,2,3,0,5,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-06-04-2012,HTTP Error 403: Forbidden
2012-04-10,2012,April,4,Q2,Tuesday,475,"[22, 25, 27, 36, 37]","[5, 9]",147,2,3,3,2,3,1,14,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-10-04-2012,HTTP Error 403: Forbidden
2012-04-13,2012,April,4,Q2,Friday,476,"[8, 13, 26, 39, 43]","[3, 5]",129,2,3,3,2,3,0,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-13-04-2012,HTTP Error 403: Forbidden
2012-04-17,2012,April,4,Q2,Tuesday,477,"[10, 28, 33, 48, 49]","[1, 10]",168,1,4,2,3,2,1,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-17-04-2012,HTTP Error 403: Forbidden
2012-04-20,2012,April,4,Q2,Friday,478,"[3, 6, 29, 32, 41]","[10, 11]",111,2,3,3,2,3,0,21,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-20-04-2012,HTTP Error 403: Forbidden
2012-04-24,2012,April,4,Q2,Tuesday,479,"[8, 9, 24, 43, 48]","[3, 5]",132,3,2,2,3,3,1,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-24-04-2012,HTTP Error 403: Forbidden
2012-04-27,2012,April,4,Q2,Friday,480,"[20, 27, 30, 36, 43]","[1, 6]",156,1,4,2,3,3,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-27-04-2012,HTTP Error 403: Forbidden
2012-05-01,2012,May,5,Q2,Tuesday,481,"[4, 5, 15, 19, 41]","[9, 11]",84,4,1,4,1,4,1,20,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-01-05-2012,HTTP Error 403: Forbidden
2012-05-04,2012,May,5,Q2,Friday,482,"[3, 26, 39, 40, 41]","[1, 2]",149,1,4,3,2,2,2,3,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-04-05-2012,HTTP Error 403: Forbidden
2012-05-08,2012,May,5,Q2,Tuesday,483,"[3, 21, 34, 38, 48]","[5, 8]",144,2,3,2,3,2,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-08-05-2012,HTTP Error 403: Forbidden
2012-05-11,2012,May,5,Q2,Friday,484,"[1, 13, 17, 38, 44]","[2, 11]",113,3,2,3,2,3,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-11-05-2012,HTTP Error 403: Forbidden
2012-05-15,2012,May,5,Q2,Tuesday,485,"[2, 11, 13, 26, 50]","[2, 5]",102,3,2,2,3,4,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-15-05-2012,HTTP Error 403: Forbidden
2012-05-18,2012,May,5,Q2,Friday,486,"[13, 29, 43, 47, 50]","[9, 11]",182,1,4,4,1,2,0,20,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-18-05-2012,HTTP Error 403: Forbidden
2012-05-22,2012,May,5,Q2,Tuesday,487,"[16, 31, 32, 37, 41]","[1, 7]",157,1,4,3,2,2,1,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-22-05-2012,HTTP Error 403: Forbidden
2012-05-25,2012,May,5,Q2,Friday,488,"[12, 22, 35, 46, 49]","[2, 8]",164,2,3,2,3,2,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-25-05-2012,HTTP Error 403: Forbidden
2012-05-29,2012,May,5,Q2,Tuesday,489,"[8, 15, 17, 25, 28]","[3, 11]",93,4,1,3,2,5,0,14,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-29-05-2012,HTTP Error 403: Forbidden
2012-06-01,2012,June,6,Q2,Friday,490,"[2, 4, 14, 26, 36]","[9, 10]",82,3,2,0,5,4,0,19,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-01-06-2012,HTTP Error 403: Forbidden
2012-06-05,2012,June,6,Q2,Tuesday,491,"[13, 34, 37, 47, 49]","[8, 9]",180,1,4,4,1,1,0,17,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-05-06-2012,HTTP Error 403: Forbidden
2012-06-08,2012,June,6,Q2,Friday,492,"[5, 11, 22, 34, 40]","[9, 11]",112,3,2,2,3,3,0,20,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-08-06-2012,HTTP Error 403: Forbidden
2012-06-12,2012,June,6,Q2,Tuesday,493,"[8, 15, 26, 30, 48]","[9, 10]",127,2,3,1,4,4,0,19,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-12-06-2012,HTTP Error 403: Forbidden
2012-06-15,2012,June,6,Q2,Friday,494,"[10, 22, 27, 38, 48]","[3, 7]",145,2,3,1,4,3,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-15-06-2012,HTTP Error 403: Forbidden
